IP	Date	CPU	%user	%nice	%system	%iowait	%steal	%idle
10-0-0-66	10/18/2021 6:22:39 PM	all	7.81	0	7.43	0.5	1.61	82.65
10-0-1-108	10/18/2021 6:22:40 PM	all	18.19	0	13.61	0.4	2.83	64.96
10-0-1-155	10/18/2021 6:22:42 PM	all	20.83	0	15.35	0.4	1.87	61.55
10-0-0-66	10/18/2021 6:22:44 PM	all	8.78	0	7.32	0.37	1.59	81.95
10-0-1-108	10/18/2021 6:22:45 PM	all	17.44	0	12.55	0.53	2.91	66.58
10-0-1-155	10/18/2021 6:22:47 PM	all	20.48	0	14.99	0.27	1.87	62.38
10-0-0-66	10/18/2021 6:22:49 PM	all	7.3	0	6.93	0.5	1.61	83.66
10-0-1-108	10/18/2021 6:22:50 PM	all	18.28	0	13.31	0.27	2.69	65.46
10-0-1-155	10/18/2021 6:22:52 PM	all	20.53	0	14.27	0.4	1.87	62.93
10-0-0-66	10/18/2021 6:22:54 PM	all	7.83	0	8.07	0.37	1.49	82.24
10-0-1-108	10/18/2021 6:22:55 PM	all	19.47	0	13.87	0.4	2.67	63.6
10-0-1-155	10/18/2021 6:22:57 PM	all	20.47	0	14.57	0.39	1.84	62.73
10-0-0-66	10/18/2021 6:22:59 PM	all	7.72	0	7.1	0.5	1.62	83.06
10-0-1-108	10/18/2021 6:23:00 PM	all	18.15	0	13.44	0.4	2.82	65.19
10-0-1-155	10/18/2021 6:23:02 PM	all	20.93	0	13.6	0.4	2	63.07
10-0-0-66	10/18/2021 6:23:04 PM	all	7.61	0	7.73	0.37	1.5	82.79
10-0-1-108	10/18/2021 6:23:05 PM	all	18.9	0	13.67	0.4	2.55	64.48
10-0-1-155	10/18/2021 6:23:07 PM	all	20.18	0	15.07	0.26	1.97	62.52
10-0-0-66	10/18/2021 6:23:09 PM	all	7.41	0	7.04	0.49	1.48	83.58
10-0-1-108	10/18/2021 6:23:10 PM	all	17.79	0	14.02	0.4	2.83	64.96
10-0-1-155	10/18/2021 6:23:12 PM	all	20.11	0	14.65	0.4	1.86	62.98
10-0-0-66	10/18/2021 6:23:14 PM	all	8	0	7.88	0.5	1.5	82.12
10-0-1-108	10/18/2021 6:23:15 PM	all	19.12	0	14.34	0.4	2.66	63.48
10-0-1-155	10/18/2021 6:23:17 PM	all	20.72	0	13.5	0.27	2.01	63.5
10-0-0-66	10/18/2021 6:23:19 PM	all	7.09	0	6.71	0.38	1.65	84.18
10-0-1-108	10/18/2021 6:23:20 PM	all	16.8	0	13.96	0.41	2.57	66.26
10-0-1-155	10/18/2021 6:23:22 PM	all	19.84	0	15.55	0.4	2.01	62.2
10-0-0-66	10/18/2021 6:23:24 PM	all	6.62	0	7.13	0.51	1.66	84.08
10-0-1-108	10/18/2021 6:23:25 PM	all	17.59	0	13.67	0.27	2.71	65.76
10-0-1-155	10/18/2021 6:23:27 PM	all	20.34	0	15.19	0.26	1.98	62.22
10-0-0-66	10/18/2021 6:23:29 PM	all	6.77	0	7.41	0.38	1.66	83.78
10-0-1-108	10/18/2021 6:23:30 PM	all	18	0	13.4	0.41	2.71	65.49
10-0-1-155	10/18/2021 6:23:32 PM	all	21.09	0	15.09	0.4	1.87	61.55
10-0-0-66	10/18/2021 6:23:34 PM	all	6.86	0	7.11	0.5	1.5	84.04
10-0-1-108	10/18/2021 6:23:35 PM	all	18.16	0	13.75	0.4	2.54	65.15
10-0-1-155	10/18/2021 6:23:37 PM	all	22.49	0	14.55	0.26	1.85	60.85
10-0-0-66	10/18/2021 6:23:39 PM	all	6.74	0	6.62	0.5	1.62	84.52
10-0-1-108	10/18/2021 6:23:40 PM	all	17.62	0	12.6	0.41	2.85	66.53
10-0-1-155	10/18/2021 6:23:42 PM	all	21.49	0	14.55	0.39	1.97	61.6
10-0-0-66	10/18/2021 6:23:44 PM	all	6.82	0	7.2	0.38	1.64	83.96
10-0-1-108	10/18/2021 6:23:45 PM	all	17.88	0	13.71	0.4	2.82	65.19
10-0-1-155	10/18/2021 6:23:47 PM	all	20.43	0	14.21	0.27	1.89	63.19
10-0-0-66	10/18/2021 6:23:49 PM	all	6.52	0	6.39	0.5	1.5	85.09
10-0-1-108	10/18/2021 6:23:50 PM	all	17.89	0	14.29	0.4	2.8	64.62
10-0-1-155	10/18/2021 6:23:52 PM	all	19.63	0	15.42	0.4	1.98	62.58
10-0-0-66	10/18/2021 6:23:54 PM	all	6.13	0	7.63	0.5	1.5	84.23
10-0-1-108	10/18/2021 6:23:55 PM	all	17.66	0	14.81	0.27	2.72	64.54
10-0-1-155	10/18/2021 6:23:57 PM	all	24.77	0	13.36	0.26	1.69	59.92
10-0-0-66	10/18/2021 6:23:59 PM	all	12.44	0	7.61	0.48	1.21	78.26
10-0-1-108	10/18/2021 6:24:00 PM	all	23.79	0	13.59	0.39	2.22	60
10-0-1-155	10/18/2021 6:24:02 PM	all	20.08	0	14.83	0.39	1.84	62.86
10-0-0-66	10/18/2021 6:24:04 PM	all	6.9	0	8.37	0.37	1.48	82.88
10-0-1-108	10/18/2021 6:24:05 PM	all	17.82	0	14.01	0.41	2.72	65.03
10-0-1-155	10/18/2021 6:24:07 PM	all	19.81	0	14.36	0.27	1.99	63.56
10-0-0-66	10/18/2021 6:24:09 PM	all	7.26	0	8.24	0.49	1.35	82.66
10-0-1-108	10/18/2021 6:24:10 PM	all	17.25	0	14.71	0.27	2.94	64.84
10-0-1-155	10/18/2021 6:24:12 PM	all	20.51	0	14.38	0.4	1.86	62.85
10-0-0-66	10/18/2021 6:24:14 PM	all	7.43	0	8.79	0.5	1.61	81.68
10-0-1-108	10/18/2021 6:24:15 PM	all	17.48	0	13.82	0.41	2.98	65.31
10-0-1-155	10/18/2021 6:24:17 PM	all	19.89	0	13.89	0.4	2.14	63.68
10-0-0-66	10/18/2021 6:24:19 PM	all	6.93	0	7.92	0.5	1.61	83.04
10-0-1-108	10/18/2021 6:24:20 PM	all	17.93	0	13.45	0.41	2.85	65.35
10-0-1-155	10/18/2021 6:24:22 PM	all	21.83	0	14.55	0.26	1.85	61.51
10-0-0-66	10/18/2021 6:24:24 PM	all	6.99	0	7.85	0.37	1.47	83.31
10-0-1-108	10/18/2021 6:24:25 PM	all	16.29	0	13.06	0.4	2.69	67.56
10-0-1-155	10/18/2021 6:24:27 PM	all	21.5	0	14.69	0.27	1.74	61.82
10-0-0-66	10/18/2021 6:24:29 PM	all	6.92	0	8.37	0.61	1.58	82.52
10-0-1-108	10/18/2021 6:24:30 PM	all	18.23	0	12.65	0.41	2.45	66.26
10-0-1-155	10/18/2021 6:24:32 PM	all	21.51	0	14.61	0.4	1.86	61.62
10-0-0-66	10/18/2021 6:24:34 PM	all	7.91	0	8.03	0.49	1.7	81.87
10-0-1-108	10/18/2021 6:24:35 PM	all	19.86	0	13.24	0.27	2.57	64.05
10-0-1-155	10/18/2021 6:24:37 PM	all	19.89	0	14.65	0.4	2.02	63.04
10-0-0-66	10/18/2021 6:24:39 PM	all	7.63	0	7.75	0.49	1.48	82.66
10-0-1-108	10/18/2021 6:24:40 PM	all	18.45	0	13.43	0.41	2.58	65.13
10-0-1-155	10/18/2021 6:24:42 PM	all	21.66	0	14.8	0.26	1.85	61.43
10-0-0-66	10/18/2021 6:24:44 PM	all	9.56	0	8.46	0.49	1.47	80.02
10-0-1-108	10/18/2021 6:24:45 PM	all	18.28	0	13.23	0.41	2.73	65.35
10-0-1-155	10/18/2021 6:24:47 PM	all	20.67	0	13.83	0.4	2.01	63.09
10-0-0-66	10/18/2021 6:24:49 PM	all	9.04	0	8.43	0.48	1.45	80.6
10-0-1-108	10/18/2021 6:24:50 PM	all	18.21	0	13.32	0.41	2.72	65.35
10-0-1-155	10/18/2021 6:24:52 PM	all	20.45	0	14.74	0.27	1.86	62.68
10-0-0-66	10/18/2021 6:24:54 PM	all	9.69	0	8.73	0.48	1.44	79.67
10-0-1-108	10/18/2021 6:24:55 PM	all	18.78	0	13.47	0.27	2.72	64.76
10-0-1-155	10/18/2021 6:24:57 PM	all	20.98	0	14.08	0.4	1.99	62.55
10-0-0-66	10/18/2021 6:24:59 PM	all	8.92	0	7.95	0.36	1.45	81.33
10-0-1-108	10/18/2021 6:25:00 PM	all	18.78	0	13.24	0.41	2.7	64.86
10-0-1-155	10/18/2021 6:25:02 PM	all	20.35	0	14.59	0.27	1.87	62.92
10-0-0-66	10/18/2021 6:25:04 PM	all	9.18	0	8.2	0.49	1.59	80.54
10-0-1-108	10/18/2021 6:25:05 PM	all	19.25	0	13.46	0.4	2.56	64.33
10-0-1-155	10/18/2021 6:25:07 PM	all	21.18	0	14.74	0.39	1.84	61.84
10-0-0-66	10/18/2021 6:25:09 PM	all	8.85	0	8.12	0.48	1.58	80.97
10-0-1-108	10/18/2021 6:25:10 PM	all	18.01	0	13.58	0.4	2.82	65.19
10-0-1-155	10/18/2021 6:25:12 PM	all	21.03	0	14.55	0.4	1.85	62.17
10-0-0-66	10/18/2021 6:25:14 PM	all	9.65	0	8.42	0.37	1.47	80.1
10-0-1-108	10/18/2021 6:25:15 PM	all	18.92	0	13.65	0.27	2.57	64.59
10-0-1-155	10/18/2021 6:25:17 PM	all	23.64	0	15.41	0.27	1.86	58.83
10-0-0-66	10/18/2021 6:25:19 PM	all	8.72	0	7.26	0.48	1.57	81.96
10-0-1-108	10/18/2021 6:25:20 PM	all	17.69	0	12.63	0.4	2.66	66.62
10-0-1-155	10/18/2021 6:25:22 PM	all	23.41	0	15.08	0.4	1.59	59.52
10-0-0-66	10/18/2021 6:25:24 PM	all	9.69	0	9.09	0.48	1.44	79.31
10-0-1-108	10/18/2021 6:25:25 PM	all	17.88	0	13.84	0.4	2.69	65.19
10-0-1-155	10/18/2021 6:25:27 PM	all	22.19	0	13.87	0.4	1.98	61.56
10-0-0-66	10/18/2021 6:25:29 PM	all	9.11	0	8.63	0.36	1.44	80.46
10-0-1-108	10/18/2021 6:25:30 PM	all	18.15	0	13.31	0.4	2.69	65.46
10-0-1-155	10/18/2021 6:25:32 PM	all	21.05	0	13.94	0.27	2.01	62.73
10-0-0-66	10/18/2021 6:25:34 PM	all	9.08	0	8.72	0.48	1.43	80.29
10-0-1-108	10/18/2021 6:25:35 PM	all	18.93	0	13.47	0.4	2.8	64.4
10-0-1-155	10/18/2021 6:25:37 PM	all	20.53	0	14.97	0.4	2.12	61.99
10-0-0-66	10/18/2021 6:25:39 PM	all	8.63	0	7.79	0.36	1.32	81.89
10-0-1-108	10/18/2021 6:25:40 PM	all	18.55	0	13.31	0.4	2.82	64.92
10-0-1-155	10/18/2021 6:25:42 PM	all	20.95	0	14.59	0.27	1.99	62.2
10-0-0-66	10/18/2021 6:25:44 PM	all	9.27	0	8.66	0.48	1.32	80.26
10-0-1-108	10/18/2021 6:25:45 PM	all	19.16	0	12.5	0.27	2.72	65.35
10-0-1-155	10/18/2021 6:25:47 PM	all	19.65	0	14.67	0.4	2.15	63.12
10-0-0-66	10/18/2021 6:25:49 PM	all	8.96	0	7.75	0.48	1.45	81.36
10-0-1-108	10/18/2021 6:25:50 PM	all	18.37	0	13.2	0.41	2.72	65.31
10-0-1-155	10/18/2021 6:25:52 PM	all	21.49	0	15.12	0.27	1.86	61.27
10-0-0-66	10/18/2021 6:25:54 PM	all	8.96	0	8.35	0.36	1.57	80.75
10-0-1-108	10/18/2021 6:25:55 PM	all	18.63	0	12.6	0.4	2.68	65.68
10-0-1-155	10/18/2021 6:25:57 PM	all	21.88	0	14.19	0.4	1.86	61.67
10-0-0-66	10/18/2021 6:25:59 PM	all	8.65	0	7.43	0.49	1.58	81.85
10-0-1-108	10/18/2021 6:26:00 PM	all	18.29	0	12.47	0.41	2.85	65.99
10-0-1-155	10/18/2021 6:26:02 PM	all	21.68	0	14.76	0.4	1.86	61.3
10-0-0-66	10/18/2021 6:26:04 PM	all	9.55	0	7.38	0.36	1.57	81.14
10-0-1-108	10/18/2021 6:26:05 PM	all	19.28	0	13.16	0.27	2.66	64.63
10-0-1-155	10/18/2021 6:26:07 PM	all	20	0	14.7	0.26	1.99	63.05
10-0-0-66	10/18/2021 6:26:09 PM	all	9.52	0	8.07	0.48	1.57	80.36
10-0-1-108	10/18/2021 6:26:10 PM	all	18.71	0	13.06	0.4	2.83	65.01
10-0-1-155	10/18/2021 6:26:12 PM	all	20.08	0	13.48	0.4	1.89	64.15
10-0-0-66	10/18/2021 6:26:14 PM	all	10.07	0	8.99	0.36	1.44	79.14
10-0-1-108	10/18/2021 6:26:15 PM	all	19.32	0	13.65	0.41	2.7	63.92
10-0-1-155	10/18/2021 6:26:17 PM	all	20.63	0	14.55	0.4	1.98	62.43
10-0-0-66	10/18/2021 6:26:19 PM	all	8.66	0	8.42	0.48	1.44	80.99
10-0-1-108	10/18/2021 6:26:20 PM	all	19.3	0	14.48	0.4	2.55	63.27
10-0-1-155	10/18/2021 6:26:22 PM	all	20.24	0	14.21	0.4	2.01	63.14
10-0-0-66	10/18/2021 6:26:24 PM	all	8.72	0	7.77	0.48	1.43	81.6
10-0-1-108	10/18/2021 6:26:25 PM	all	17.98	0	13.45	0.4	2.66	65.51
10-0-1-155	10/18/2021 6:26:27 PM	all	20.95	0	14.19	0.27	1.89	62.7
10-0-0-66	10/18/2021 6:26:29 PM	all	9.04	0	8.8	0.48	1.31	80.38
10-0-1-108	10/18/2021 6:26:30 PM	all	24.71	0	12.68	0.38	2.43	59.8
10-0-1-155	10/18/2021 6:26:32 PM	all	26.68	0	13.66	0.39	1.55	57.73
10-0-0-66	10/18/2021 6:26:34 PM	all	15.09	0	7.95	0.35	1.17	75.44
10-0-1-108	10/18/2021 6:26:35 PM	all	21.91	0	13.58	0.27	2.55	61.69
10-0-1-155	10/18/2021 6:26:37 PM	all	20.08	0	14.4	0.26	1.98	63.28
10-0-0-66	10/18/2021 6:26:39 PM	all	9.07	0	8.1	0.48	1.57	80.77
10-0-1-108	10/18/2021 6:26:40 PM	all	18.68	0	13.31	0.4	2.96	64.65
10-0-1-155	10/18/2021 6:26:42 PM	all	21.07	0	13.83	0.4	2.01	62.68
10-0-0-66	10/18/2021 6:26:44 PM	all	9.85	0	8.76	0.49	1.7	79.2
10-0-1-108	10/18/2021 6:26:45 PM	all	18.34	0	13.39	0.4	2.68	65.19
10-0-1-155	10/18/2021 6:26:47 PM	all	21.5	0	14.64	0.26	1.85	61.74
10-0-0-66	10/18/2021 6:26:49 PM	all	9.38	0	8.53	0.48	1.56	80.05
10-0-1-108	10/18/2021 6:26:50 PM	all	18.66	0	13.02	0.4	2.82	65.1
10-0-1-155	10/18/2021 6:26:52 PM	all	21.7	0	13.72	0.4	2	62.18
10-0-0-66	10/18/2021 6:26:54 PM	all	9.41	0	8.56	0.36	1.57	80.1
10-0-1-108	10/18/2021 6:26:55 PM	all	18.88	0	13.79	0.27	2.68	64.39
10-0-1-155	10/18/2021 6:26:57 PM	all	21.14	0	14.4	0.4	1.85	62.22
10-0-0-66	10/18/2021 6:26:59 PM	all	9.15	0	8.66	0.48	1.56	80.14
10-0-1-108	10/18/2021 6:27:00 PM	all	19.41	0	12.85	0.4	2.81	64.52
10-0-1-155	10/18/2021 6:27:02 PM	all	21.42	0	14.19	0.27	2.01	62.12
10-0-0-66	10/18/2021 6:27:04 PM	all	9.65	0	8.94	0.36	1.55	79.5
10-0-1-108	10/18/2021 6:27:05 PM	all	18.76	0	13.09	0.4	2.83	64.91
10-0-1-155	10/18/2021 6:27:07 PM	all	20.69	0	13.97	0.4	1.98	62.98
10-0-0-66	10/18/2021 6:27:09 PM	all	8.96	0	8.36	0.48	1.43	80.76
10-0-1-108	10/18/2021 6:27:10 PM	all	19.5	0	13.26	0.27	2.92	64.06
10-0-1-155	10/18/2021 6:27:12 PM	all	20.83	0	14.29	0.27	2	62.62
10-0-0-66	10/18/2021 6:27:14 PM	all	9.36	0	8.4	0.48	1.44	80.31
10-0-1-108	10/18/2021 6:27:15 PM	all	18.54	0	12.45	0.4	2.91	65.7
10-0-1-155	10/18/2021 6:27:17 PM	all	23.14	0	14.89	0.4	1.73	59.84
10-0-0-66	10/18/2021 6:27:19 PM	all	9	0	8.65	0.36	1.3	80.69
10-0-1-108	10/18/2021 6:27:20 PM	all	18.18	0	13.1	0.27	2.94	65.51
10-0-1-155	10/18/2021 6:27:22 PM	all	21.87	0	14.67	0.4	1.87	61.2
10-0-0-66	10/18/2021 6:27:24 PM	all	9.32	0	8.12	0.48	1.43	80.65
10-0-1-108	10/18/2021 6:27:25 PM	all	19.07	0	12.72	0.4	2.91	64.9
10-0-1-155	10/18/2021 6:27:27 PM	all	22.3	0	15.35	0.4	1.74	60.21
10-0-0-66	10/18/2021 6:27:29 PM	all	9.29	0	8.44	0.36	1.81	80.1
10-0-1-108	10/18/2021 6:27:30 PM	all	18.67	0	13.33	0.27	2.8	64.93
10-0-1-155	10/18/2021 6:27:32 PM	all	21.13	0	14	0.27	2.02	62.58
10-0-0-66	10/18/2021 6:27:34 PM	all	9.2	0	7.87	0.48	1.82	80.63
10-0-1-108	10/18/2021 6:27:35 PM	all	19.15	0	13.43	0.4	2.93	64.1
10-0-1-155	10/18/2021 6:27:37 PM	all	21.81	0	14.36	0.4	1.86	61.57
10-0-0-66	10/18/2021 6:27:39 PM	all	9.68	0	8.72	0.48	1.55	79.57
10-0-1-108	10/18/2021 6:27:40 PM	all	18.77	0	13.27	0.27	2.82	64.88
10-0-1-155	10/18/2021 6:27:42 PM	all	21.09	0	14.42	0.4	2	62.08
10-0-0-66	10/18/2021 6:27:44 PM	all	10.04	0	8.83	0.36	1.69	79.08
10-0-1-108	10/18/2021 6:27:45 PM	all	19.2	0	12.93	0.4	2.8	64.67
10-0-1-155	10/18/2021 6:27:47 PM	all	20.72	0	14.57	0.27	2.01	62.43
10-0-0-66	10/18/2021 6:27:49 PM	all	8.73	0	7.64	0.48	1.45	81.7
10-0-1-108	10/18/2021 6:27:50 PM	all	18.58	0	12.97	0.27	2.81	65.37
10-0-1-155	10/18/2021 6:27:52 PM	all	20.74	0	13.83	0.4	1.99	63.03
10-0-0-66	10/18/2021 6:27:54 PM	all	9.57	0	8.01	0.48	1.56	80.38
10-0-1-108	10/18/2021 6:27:55 PM	all	18.9	0	13.14	0.4	2.82	64.75
10-0-1-155	10/18/2021 6:27:57 PM	all	20.35	0	14.23	0.27	1.99	63.16
10-0-0-66	10/18/2021 6:27:59 PM	all	10.11	0	8.8	0.36	1.31	79.43
10-0-1-108	10/18/2021 6:28:00 PM	all	19.95	0	13.65	0.27	2.81	63.32
10-0-1-155	10/18/2021 6:28:02 PM	all	20.63	0	13.84	0.39	1.83	63.32
10-0-0-66	10/18/2021 6:28:04 PM	all	8.11	0	7.64	0.47	1.41	82.37
10-0-1-108	10/18/2021 6:28:05 PM	all	16.34	0	11.76	0.39	2.88	68.63
10-0-1-155	10/18/2021 6:28:07 PM	all	16.75	0	12.21	0.39	2.34	68.31
10-0-0-66	10/18/2021 6:28:09 PM	all	8.09	0	7.03	0.47	1.29	83.12
10-0-1-108	10/18/2021 6:28:10 PM	all	17.52	0	12.12	0.26	3.03	67.06
10-0-1-155	10/18/2021 6:28:12 PM	all	20	0	13.95	0.39	1.97	63.68
10-0-0-66	10/18/2021 6:28:14 PM	all	9.82	0	9.82	0.36	1.44	78.56
10-0-1-108	10/18/2021 6:28:15 PM	all	19.95	0	13.3	0.4	2.79	63.56
10-0-1-155	10/18/2021 6:28:17 PM	all	21.38	0	14.34	0.27	1.86	62.15
10-0-0-66	10/18/2021 6:28:19 PM	all	9.17	0	8.93	0.48	1.69	79.73
10-0-1-108	10/18/2021 6:28:20 PM	all	20.4	0	13.33	0.4	2.67	63.2
10-0-1-155	10/18/2021 6:28:22 PM	all	19.28	0	14.63	0.4	1.99	63.7
10-0-0-66	10/18/2021 6:28:24 PM	all	9.83	0	8.75	0.36	1.68	79.38
10-0-1-108	10/18/2021 6:28:25 PM	all	18.7	0	12.6	0.41	4.2	64.09
10-0-1-155	10/18/2021 6:28:27 PM	all	20.71	0	13.85	0.4	1.85	63.19
10-0-0-66	10/18/2021 6:28:29 PM	all	10	0	9.4	0.48	1.55	78.57
10-0-1-108	10/18/2021 6:28:30 PM	all	19.73	0	13.2	0.27	2.8	64
10-0-1-155	10/18/2021 6:28:32 PM	all	20.87	0	14.7	0.26	1.97	62.2
10-0-0-66	10/18/2021 6:28:34 PM	all	9.42	0	8.7	0.48	1.57	79.83
10-0-1-108	10/18/2021 6:28:35 PM	all	20.29	0	13.93	0.53	2.79	62.47
10-0-1-155	10/18/2021 6:28:37 PM	all	19.95	0	13.16	0.4	1.99	64.49
10-0-0-66	10/18/2021 6:28:39 PM	all	10.08	0	8.66	0.47	1.54	79.24
10-0-1-108	10/18/2021 6:28:40 PM	all	20.58	0	13.55	0.4	2.66	62.82
10-0-1-155	10/18/2021 6:28:42 PM	all	19.31	0	14.25	0.4	2	64.05
10-0-0-66	10/18/2021 6:28:44 PM	all	10.5	0	8.71	0.48	1.55	78.76
10-0-1-108	10/18/2021 6:28:45 PM	all	20.13	0	13.69	0.4	2.68	63.09
10-0-1-155	10/18/2021 6:28:47 PM	all	19.82	0	13.74	0.4	2.11	63.94
10-0-0-66	10/18/2021 6:28:49 PM	all	9.48	0	8.64	0.36	1.32	80.19
10-0-1-108	10/18/2021 6:28:50 PM	all	20.27	0	13.73	0.27	2.67	63.07
10-0-1-155	10/18/2021 6:28:52 PM	all	20	0	14.04	0.4	1.85	63.71
10-0-0-66	10/18/2021 6:28:54 PM	all	10.74	0	9.33	0.47	1.42	78.04
10-0-1-108	10/18/2021 6:28:55 PM	all	18.9	0	14.08	0.4	2.82	63.81
10-0-1-155	10/18/2021 6:28:57 PM	all	20.21	0	14.4	0.4	1.98	63.01
10-0-0-66	10/18/2021 6:28:59 PM	all	9.51	0	8.3	0.48	1.44	80.26
10-0-1-108	10/18/2021 6:29:00 PM	all	20.08	0	13.03	0.27	2.93	63.7
10-0-1-155	10/18/2021 6:29:02 PM	all	20.13	0	14.17	0.26	1.85	63.58
10-0-0-66	10/18/2021 6:29:04 PM	all	10.05	0	8.73	0.48	1.56	79.19
10-0-1-108	10/18/2021 6:29:05 PM	all	19.44	0	13.58	0.4	2.66	63.91
10-0-1-155	10/18/2021 6:29:07 PM	all	20.03	0	13.48	0.53	2	63.95
10-0-0-66	10/18/2021 6:29:09 PM	all	9.35	0	8.51	0.48	1.56	80.1
10-0-1-108	10/18/2021 6:29:10 PM	all	19.76	0	13.13	0.4	2.79	63.93
10-0-1-155	10/18/2021 6:29:12 PM	all	21.01	0	13.96	0.27	1.86	62.9
10-0-0-66	10/18/2021 6:29:14 PM	all	10.66	0	8.62	0.48	1.68	78.56
10-0-1-108	10/18/2021 6:29:15 PM	all	25.38	0	13.72	0.26	2.44	58.21
10-0-1-155	10/18/2021 6:29:17 PM	all	28.31	0	13.26	0.39	1.54	56.5
10-0-0-66	10/18/2021 6:29:19 PM	all	15.78	0	8.07	0.47	1.3	74.38
10-0-1-108	10/18/2021 6:29:20 PM	all	23.12	0	12.6	0.26	2.6	61.43
10-0-1-155	10/18/2021 6:29:22 PM	all	20.95	0	14.19	0.4	1.86	62.6
10-0-0-66	10/18/2021 6:29:24 PM	all	9.75	0	8.9	0.48	1.68	79.18
10-0-1-108	10/18/2021 6:29:25 PM	all	20.67	0	13.33	0.4	2.8	62.8
10-0-1-155	10/18/2021 6:29:27 PM	all	20.34	0	14.13	0.4	1.98	63.14
10-0-0-66	10/18/2021 6:29:29 PM	all	9.92	0	9.08	0.48	1.55	78.97
10-0-1-108	10/18/2021 6:29:30 PM	all	20.29	0	13.35	0.27	2.8	63.28
10-0-1-155	10/18/2021 6:29:32 PM	all	19.84	0	13.94	0.4	2.01	63.81
10-0-0-66	10/18/2021 6:29:34 PM	all	10.01	0	8.82	0.48	1.43	79.26
10-0-1-108	10/18/2021 6:29:35 PM	all	20.08	0	14	0.4	2.77	62.75
10-0-1-155	10/18/2021 6:29:37 PM	all	20.21	0	13.83	0.4	1.86	63.7
10-0-0-66	10/18/2021 6:29:39 PM	all	9.5	0	8.29	0.36	1.44	80.41
10-0-1-108	10/18/2021 6:29:40 PM	all	19.73	0	14	0.27	2.8	63.2
10-0-1-155	10/18/2021 6:29:42 PM	all	20.74	0	14.1	0.27	1.99	62.9
10-0-0-66	10/18/2021 6:29:44 PM	all	10.2	0	9.24	0.48	1.44	78.63
10-0-1-108	10/18/2021 6:29:45 PM	all	19.71	0	13.62	0.26	2.78	63.62
10-0-1-155	10/18/2021 6:29:47 PM	all	20.76	0	14.19	0.39	1.97	62.68
10-0-0-66	10/18/2021 6:29:49 PM	all	9.98	0	8.79	0.48	1.54	79.22
10-0-1-108	10/18/2021 6:29:50 PM	all	19.65	0	12.7	0.4	2.81	64.44
10-0-1-155	10/18/2021 6:29:52 PM	all	20.16	0	14.46	0.4	1.99	63
10-0-0-66	10/18/2021 6:29:54 PM	all	9.4	0	8.42	0.37	1.59	80.22
10-0-1-108	10/18/2021 6:29:55 PM	all	20.93	0	13.33	0.4	2.67	62.67
10-0-1-155	10/18/2021 6:29:57 PM	all	19.49	0	13.71	0.27	1.88	64.65
10-0-0-66	10/18/2021 6:29:59 PM	all	9.61	0	9.02	0.47	1.54	79.36
10-0-1-108	10/18/2021 6:30:00 PM	all	19.76	0	13.7	0.4	2.77	63.37
10-0-1-155	10/18/2021 6:30:02 PM	all	21.09	0	13.79	0.4	1.86	62.86
10-0-0-66	10/18/2021 6:30:04 PM	all	9.88	0	9.16	0.48	1.45	79.04
10-0-1-108	10/18/2021 6:30:05 PM	all	20.6	0	14.04	0.26	2.49	62.6
10-0-1-155	10/18/2021 6:30:07 PM	all	19.79	0	13.85	0.4	1.98	63.98
10-0-0-66	10/18/2021 6:30:09 PM	all	9.55	0	8.35	0.48	1.55	80.07
10-0-1-108	10/18/2021 6:30:10 PM	all	20.39	0	13.03	0.39	2.89	63.29
10-0-1-155	10/18/2021 6:30:12 PM	all	20.77	0	13.62	0.4	1.98	63.23
10-0-0-66	10/18/2021 6:30:14 PM	all	9.59	0	8.5	0.36	1.58	79.98
10-0-1-108	10/18/2021 6:30:15 PM	all	19.61	0	13.68	0.26	2.76	63.68
10-0-1-155	10/18/2021 6:30:17 PM	all	21.39	0	13.64	0.4	1.87	62.7
10-0-0-66	10/18/2021 6:30:19 PM	all	9.04	0	8.68	0.48	1.43	80.38
10-0-1-108	10/18/2021 6:30:20 PM	all	19.84	0	13.45	0.39	2.74	63.58
10-0-1-155	10/18/2021 6:30:22 PM	all	21.02	0	14.02	0.4	1.89	62.67
10-0-0-66	10/18/2021 6:30:24 PM	all	9.29	0	8.33	0.48	1.31	80.6
10-0-1-108	10/18/2021 6:30:25 PM	all	20.19	0	12.48	0.27	2.79	64.28
10-0-1-155	10/18/2021 6:30:27 PM	all	21.16	0	13.8	0.39	1.97	62.68
10-0-0-66	10/18/2021 6:30:29 PM	all	9.89	0	8.32	0.48	1.45	79.86
10-0-1-108	10/18/2021 6:30:30 PM	all	20.82	0	13.4	0.4	2.65	62.73
10-0-1-155	10/18/2021 6:30:32 PM	all	20.53	0	14.34	0.39	1.84	62.89
10-0-0-66	10/18/2021 6:30:34 PM	all	10.12	0	8.19	0.48	1.57	79.64
10-0-1-108	10/18/2021 6:30:35 PM	all	22.63	0	14.08	0.26	2.63	60.39
10-0-1-155	10/18/2021 6:30:37 PM	all	20.35	0	13.16	0.4	1.99	64.1
10-0-0-66	10/18/2021 6:30:39 PM	all	8.99	0	8.02	0.49	1.46	81.04
10-0-1-108	10/18/2021 6:30:40 PM	all	20.4	0	13.07	0.4	2.67	63.47
10-0-1-155	10/18/2021 6:30:42 PM	all	20.11	0	14.95	0.26	1.85	62.83
